Comparaison
sans frott	avec frott
0.6782037511828504	0.6784160290937947
0.6770155522795537	0.6772313907085874
0.6758212049023533	0.6760406424234986
0.6746207181230531	0.6748437934888936
0.6734141010691349	0.6736408532101492
0.6722013629238116	0.6724318309477025
0.6709825129260791	0.6712167361170984
0.6697575603707686	0.6699955781890373
0.6685265146085975	0.6687683666894222
0.6672893850462206	0.6675351111994053
0.666046181146281	0.6662958213554344
0.6647969124274594	0.6650505068492982
0.6635415884645244	0.6637991774281718
0.6622802188883808	0.6625418428946616
0.6610128133861192	0.6612785131068488
0.6597393817010628	0.6600091979783341
0.6584599336328161	0.6587339074782801
0.6571744790373111	0.6574526516314543
0.6558830278268541	0.656165440518271
0.6545855899701717	0.6548722842748329
0.6532821754924557	0.6535731930929722
0.6519727944754083	0.6522681772202911
0.6506574570572862	0.6509572469602007
0.6493361734329437	0.6496404126719617
0.6480089538538762	0.6483176847707214
0.6466758086282623	0.6469890737275528
0.6453367481210056	0.6456545900694913
0.6439917827537753	0.6443142443795717
0.6426409230050474	0.6429680472968641
0.6412841794101436	0.641616009516509
0.6399215625612709	0.6402581417897524
0.6385530831075596	0.6388944549239794
0.6371787517551016	0.637524959782748
0.6357985792669865	0.6361496672858211
0.6344125764633382	0.6347685884091985
0.6330207542213505	0.6333817341851482
0.6316231234753218	0.6319891157022368
0.6302196952166891	0.6305907441053588
0.6288104804940611	0.6291866305957657
0.6273954904132507	0.6277767864310941
0.625974736137307	0.626361222925393
0.6245482288865456	0.6249399514491499
0.6231159799385789	0.6235129834293173
0.6216780006283457	0.6220803303493365
0.6202343023481388	0.6206420037491628
0.6187848965476335	0.6191980152252877
0.6173297947339136	0.6177483764307621
0.6158690084714976	0.6162930990752169
0.6144025493823636	0.6148321949248843
0.6129304291459732	0.6133656758026174
0.6114526594992948	0.6118935535879088
0.6099692522368262	0.6104158402169088
0.6084802192106152	0.6089325476824422
0.6069855723302809	0.6074436880340246
0.6054853235630325	0.6059492733778774
0.6039794849336882	0.6044493158769421
0.6024680685246926	0.6029438277508933
0.6009510864761333	0.6014328212761515
0.5994285509857566	0.599916308785894
0.5979004743089823	0.5983943026700652
0.5963668687589168	0.5968668153753862
0.594827746706366	0.5953338594053628
0.5932831205798468	0.5937954473202929
0.5917330028655978	0.5922515917372727
0.5901774061075886	0.5907023053302023
0.5886163429075282	0.5891476008297891
0.5870498259248722	0.5875874910235516
0.5854778678768296	0.5860219887558209
0.5839004815383675	0.5844511069277422
0.5823176797422152	0.5828748584972739
0.5807294753788672	0.5812932564791873
0.5791358813965855	0.5797063139450632
0.5775369108013992	0.5781140440232891
0.5759325766571055	0.5765164598990544
0.5743228920852669	0.5749135748143446
0.572707870265209	0.573305402067934
0.5710875244340164	0.5716919550153785
0.5694618678865279	0.5700732470690055
0.5678309139753296	0.5684492916979038
0.5661946761107479	0.5668201024279119
0.5645531677608406	0.5651856928416052
0.562906402451387	0.5635460765782819
0.5612543937658764	0.5619012673339476
0.559597155345496	0.560251278861299
0.5579347008891173	0.5585961249697059
0.5562670441532809	0.5569358195251926
0.55459419895218	0.555270376450417
0.5529161791576436	0.5535998097246497
0.551232998699117	0.5519241333837509
0.5495446715636423	0.5502433615201461
0.5478512117958364	0.5485575082828009
0.5461526334978687	0.5468665878771943
0.5444489508294368	0.5451706145652907
0.542740178007741	0.5434696026655104
0.5410263293074579	0.5417635665526989
0.5393074190607117	0.540052520658095
0.5375834616570452	0.5383364794692972
0.5358544715433887	0.5366154575302292
0.534120463224028	0.5348894694411037
0.53238145126057	0.5331585298583846
0.5306374502719087	0.5314226534947487
0.5288884749341878	0.5296818551190446
0.5271345399807633	0.5279361495562519
0.5253756602021641	0.5261855516874374
0.523611850446051	0.5244300764497108
0.5218431256171745	0.5226697388361791
0.5200695006773316	0.5209045538958983
0.51829099064532	0.5191345367338255
0.516507610596892	0.5173597025107681
0.5147193756647058	0.5155800664433322
0.5129263010382766	0.5137956438038692
0.511128401963925	0.5120064499204212
0.5093256937447245	0.510212500176665
0.5075181917404475	0.5084138100118538
0.5057059113675098	0.5066103949207589
0.5038888680989128	0.5048022704536079
0.5020670774641854	0.5029894522160236
0.5002405550493237	0.5011719558689596
0.4984093164967288	0.49934979712863486
0.4965733775051438	0.4975229917664675
0.4947327538295886	0.49569155560900596
0.4928874612812935	0.49385550453785926
0.4910375157276312	0.49201485448962545
0.4891829330920469	0.4901696214558187
0.48732372935398716	0.48831982148279457
0.48545992054882686	0.4864654706716739
0.4835915227677949	0.4846065851782649
0.48171855215789783	0.4827431812129839
0.47984102492184233	0.4808752750407743
0.4779589573179556	0.4790028829810242
0.4760723656601047	0.4771260214074819
0.4741812663176133	0.4752447067481702
0.47228567571517804	0.4733589554852992
0.4703856103327821	0.47146878415517696
0.4684810867056076	0.4695742093481189
0.46657212142394666	0.46767524770835545
0.4646587311331099	0.46577191593393813
0.46274093253333426	0.46386423077664396
0.46081874237968834	0.46195220904187795
0.45889217748197647	0.4600358675885744
0.45696125470464105	0.45811522332909616
0.455025990966663	0.45619029322913235
0.4530864032414608	0.4542610943075944
0.4511425085567874	0.4523276436365105
0.4491943239946257	0.450389958340918
0.4472418666910825	0.44844805559875467
0.44528515383628026	0.4465019526407478
0.4433242026742473	0.44455166675030194
0.44135903050280667	0.4425972152633846
0.43938965467346236	0.44063861556841044
0.4374160925912849	0.4386758851061239
0.4354383617147942	0.43670904136947963
0.43345647955584143	0.4347381019035219
0.43147046367948855	0.4327630843052615
0.4294803317038864	0.4307840062235516
0.42748610130015097	0.42880088535896144
0.4254877901922378	0.42681373946364837
0.4234854161568149	0.4248225863412284
0.42147899702313335	0.4228274438466447
0.41946855067289673	0.4208283298860346
0.4174540950401284	0.41882526241659446
0.41543564811103717	0.4168182594464434
0.41341322792388085	0.4148073390344847
0.4113868525688286	0.4127925192902658
0.409356540187821	0.4107738183738363
0.40732230897442845	0.40875125449560457
0.40528417717370774	0.406724845916192
0.4032421630820571	0.4046946109462863
0.4011962850470692	0.40266056794649213
0.3991465614673822	0.4006227353271808
0.39709301079252923	0.3985811315483376
0.39503565152278614	0.39653577511940763
0.39297450220901725	0.3944866845991399
0.39090958145251936	0.39243387859542944
0.3888409079048639	0.39037737576515796
0.38676850026773746	0.38831719481403243
0.3846923772927801	0.38625335449642195
0.3826125577814224	0.3841858736151931
0.38052906058472025	0.3821147710215431
0.37844190460318805	0.3800400656148318
0.37635110878663	0.377961776342411
0.3742566921339695	0.37587992219945293
0.3721586736930772	0.3737945222287764
0.37005707256059645	0.37170559552067123
0.3679519078817676	0.36961316121272114
0.3658431988502503	0.3675172384896247
0.36373096470794364	0.3654178465830144
0.3616152247448052	0.36331500477127426
0.35949599829866746	0.3612087323793554
0.3573733047550532	0.35909904877858995
0.3552471635469883	0.35698597338650306
0.3531175941548134	0.35486952566662344
0.35098461610599335	0.3527497251282919
0.348848248974925	0.3506265913264681
0.34670851238274325	0.3485001438615357
0.3445654259971251	0.34637040237910566
0.34241900953209203	0.34423738656981767
0.34026928274781065	0.3421011161691402
0.3381162654503914	0.3399616109571683
0.33595997749168555	0.3378188907584201
0.33380043876908033	0.33567297544163105
0.3316376692252924	0.33352388491954715
0.3294716888481595	0.33137163914871565
0.32730251767043017	0.3292162581292745
0.3251301757695518	0.3270577619047401
0.32295468326745685	0.32489617056179293
0.32077606033034767	0.3227315042300617
0.3185943271684788	0.32056378308190586
0.3164095040359382	0.31839302733219627
0.3142216112304264	0.31621925723809413
0.3120306690930339	0.31404249309882826
0.3098366980080168	0.31186275525547064
0.30763971840257087	0.30968006409071025
0.3054397507466038	0.30749444002862525
0.30323681555250537	0.3053059035344533
0.3010309333749165	0.30311447511436057
0.2988221248104959	0.30092017531520865
0.2966104104976857	0.2987230247243199
0.2943958111164748	0.2965230439692413
0.2921783473881605	0.2943202537175065
0.28995804007510906	0.2921146746763961
0.28773490998051376	0.28990632759269663
0.2855089779481517	0.28769523325245727
0.283280264862139	0.2854814124807456
0.2810487916466838	0.28326488614140133
0.27881457926583825	0.2810456751367884
0.27657764872324836	0.2788238004075456
0.2743380210619022	0.2765992829323355
0.2720957173638768	0.2743721437275916
0.26985075875008285	0.2721424038472643
0.2676031663800084	0.2699100843825648
0.2653529614514604	0.2676752064617077
0.2631001652003047	0.26543779124965206
0.26084479890020473	0.2631978599478404
0.25858688386235806	0.2609554337939368
0.256326441435232	0.2587105340615632
0.25406349300429687	0.2564631820600337
0.2517980599917583	0.254213399134088
0.24953016385628765	0.2519612066636229
0.24725982609275074	0.2497066260634224
0.2449870682319353	0.24744967878288604
0.24271191184027674	0.24519038630575624
0.24043437851958224	0.2429287701498436
0.2381544899067535	0.24066485186675105
0.23587226767350783	0.23839865304159633
0.23358773352609774	0.23613019529273313
0.23130090920502913	0.23385950027147065
0.22901181648477772	0.23158658966179171
0.22672047717350424	0.22931148518006958
0.22442691311276802	0.22703420857478307
0.22213114617723909	0.22475478162623053
0.21983319827440886	0.22247322614624218
0.21753309134429938	0.22018956397789113
0.21523084735917095	0.21790381699520298
0.21292648832322858	0.21561600710286408
0.2106200362723269	0.21332615623592835
0.2083115132736735	0.2110342863595228
0.2060009414255312	0.20874041946855154
0.20368834285691859	0.20644457758739876
0.20137373972730943	0.20414678276963
0.19905715422633058	0.20184705709769235
0.19673860857345854	0.19954542268261324
0.19441812501771474	0.19724190166369798
0.1920957258373594	0.19493651620822597
0.1897714333395841	0.1926292885111456
0.1874452698602031	0.1903202407947681
0.18511725776334326	0.1880093953084597
0.18278741944113272	0.1856967743283331
0.18045577731338833	0.18338240015693721
0.17812235382730174	0.18106629512294606
0.17578717145712433	0.17874848158084616
0.17345025270385087	0.17642898191062306
0.17111162009490188	0.17410781851744633
0.16877129618380493	0.17178501383135367
0.16642930354987456	0.1694605903069337
0.1640856647978912	0.16713457042300767
0.1617404025577787	0.1648069766823101
0.15939353948428095	0.16247783161116813
0.1570450982566372	0.16014715775918
0.1546951015782562	0.15781497769889224
0.15234357217638933	0.1554813140254759
0.14999053280180263	0.15314618935640167
0.1476360062284476	0.15080962633111394
0.14528001525313117	0.14847164761070394
0.14292258269518424	0.1461322758775817
0.14056373139612957	0.14379153383514712
0.1382034842193484	0.14144944420745992
0.135841864049746	0.1391060297389088
0.1334788937934164	0.1367613131938795
0.1311145963773061	0.13441531735642193
0.12874899474887655	0.13206806502991636
0.126382111875766	0.12971957903673875
0.12401397074545026	0.12736988221792514
0.12164459436490244	0.1250189974328351
0.11927400576025192	0.12266694755881434
0.11690222797644234	0.12031375549085653
0.11452928407688873	0.11795944414126412
0.1121551971431337	0.1156040364393085
0.10977999027450291	0.11324755533088919
0.10740368658775956	0.11089002377819235
0.1050263092167581	0.10853146475934841
0.10264788131209718	0.10617190126808904
0.10026842604077175	0.1038113563134032
0.09788796658582441	0.10144985291919265
0.09550652614599592	0.09908741412392655
0.09312412793537511	0.0967240629802955
0.09074079518304792	0.09435982255486478
0.08835655113274582	0.09199471592772698
0.08597141904249345	0.08962876619215397
0.08358542218425564	0.08726199645424813
0.08119858384358378	0.0848944298325931
0.07881092731926141	0.08252608945790381
0.07642247592294937	0.08015699847267593
0.07403325297883019	0.07778718003083479
0.07164328182325191	0.07541665729738366
0.06925258580437137	0.07304545344805155
0.06686118828179684	0.07067359166894045
0.0644691126262302	0.06830109515617205
0.06207638221910853	0.06592798711553396
0.059683020452245175	0.06355429076212549
0.05728905072747034	0.06118002932000285
0.05489449645627121	0.05880522602182408
0.05249938105943155	0.0564299041084934
0.05010372796667091	0.054054086828805185
0.0477075606162834	0.05167779743908758
0.04531090245477601	0.04930105920284569
0.04291377693650654	0.04692389539040441
0.04051620752332121	0.044546329278550914
0.03811821768419183	0.04216838415017684
0.03571983089485266	0.03979008329392011
0.033321070637436945	0.03741145000380648
0.030921960400113135	0.035032507578890835
0.028522523676720812	0.032653279322898146
0.026122783966406337	0.03027378854386426
0.02372276477325824	0.027894058553776416
0.02132248960594238	0.025514112668213577
0.01892198197733686	0.023133974205986525
0.01652126540416677	0.020753666488777824
0.014120363406638695	0.0183732128407816
0.011719299508075104	0.01599263658834317
0.009318097234548541	0.013611961059598564
0.0069167801145157155	0.011231209584113926
0.004515371678451454	0.008850405492524825
0.0021138954584825572	0.006469572116175491
-0.0002876250119784201	0.004088732786757994
-0.002689166198599462	0.0017079108359513862
-0.005090704566495426	-0.0006728704049391845
-0.007492216580594406	-0.003053587605343364
-0.009893678706004116	-0.0054342174357864675
-0.012295067408378253	-0.007814736568250333
-0.014696359154282851	-0.010195121676534122
-0.017097530411562586	-0.012575349436615058
-0.019498557649707017	-0.014955396527009092
-0.021899417340216772	-0.017335239629131454
-0.024300085956969603	-0.019714855427657114
-0.02670053997658637	-0.022094220610881087
-0.029100755878796864	-0.024473311871078596
-0.0315007101468055	-0.02685210590486508
-0.033900379267656836	-0.029230579413556005
-0.036299739732600915	-0.03160870910352648
-0.038698768037458406	-0.03398647168657065
-0.04109744068298553	-0.03636384388026087
-0.04349573417523874	-0.03874080240830659
-0.045893625025939175	-0.041117324000913016
-0.04829108975283679	-0.04349338539513947
-0.05068810488007427	-0.04586896333525742
-0.05308464693855058	-0.04824403457310821
-0.055480692466284225	-0.05061857586846049
-0.05787621800877617	-0.05299256398936721
-0.06027120011937237	-0.055365975712522324
-0.06266561535962596	-0.05773878782361704
-0.06505944029965907	-0.06011097711769574
-0.06745265151852416	-0.062482520399511375
-0.06984522560456498	-0.06485339448388056
-0.0722371391557771	-0.06722357619603805
-0.07462836878016799	-0.06959304237199092
-0.07701889109611651	-0.0719617698588721
-0.07940868273273205	-0.07432973551529348
-0.08179772033021308	-0.07669691621169858
-0.0841859805402052	-0.07906328883071446
-0.08657344002615859	-0.0814288302675033
-0.08896007546368503	-0.08379351743011328
-0.09134586354091416	-0.0861573272398289
-0.09373078095884929	-0.08852023663152077
-0.09611480443172256	-0.09088222255399467
-0.0984979106873494	-0.09324326197034002
-0.10088007646748245	-0.09560333185827777
-0.1032612785281648	-0.09796240921050747
-0.10564149364008246	-0.10032047103505382
-0.10802069858891622	-0.10267749435561241
-0.1103988701756928	-0.10503345621189482
-0.11277598521713528	-0.1073883336599729
-0.11515202054601269	-0.10974210377262242
-0.11752695301148898	-0.11209474363966587
-0.11990075947947111	-0.11444623036831451
-0.12227341683295644	-0.11679654108350965
-0.1246449019723792	-0.11914565292826307
-0.12701519181595625	-0.1214935430639967
-0.12938426330003194	-0.1238401886708814
-0.13175209337942215	-0.12618556694817484
-0.1341186590277574	-0.1285296551145587
-0.1364839372378252	-0.13087243040847474
-0.13884790502191133	-0.13321387008846017
-0.14121053941214035	-0.135553951433482
-0.14357181746081513	-0.13789265174327056
-0.14593171624075546	-0.14022994833865193
-0.14829021284563562	-0.14256581856187953
-0.15064728439032105	-0.14490023977696473
-0.15300290801120406	-0.14723318937000648
-0.15535706086653844	-0.1495646447495199
-0.15770972013677312	-0.15189458334676378
-0.16006086302488476	-0.15422298261606737
-0.1624104667567094	-0.15654982003515572
-0.16475850858127283	-0.1588750731054742
-0.1671049657711202	-0.16119871935251195
-0.1694498156226441	-0.16352073632612424
-0.1717930354564121	-0.16584110160085358
-0.17413460261749267	-0.16815979277625
-0.1764744944757802	-0.17047678747718994
-0.17881268842631895	-0.17279206335419417
-0.1811491618896256	-0.17510559808374448
-0.18348389231201087	-0.17741736936859936
-0.18581685716589985	-0.17972735493810824
-0.1881480339501511	-0.18203553254852475
-0.19047740019037454	-0.18434187998331877
-0.19280493343924832	-0.18664637505348722
-0.19513061127683412	-0.1889489955978636
-0.19745441131089148	-0.1912497194834263
-0.1997763111771907	-0.19354852460560582
-0.20209628853982456	-0.19584538888859043
-0.20441432109151872	-0.19814029028563088
-0.20673038655394083	-0.20043320677934362
-0.20904446267800833	-0.20272411638201274
-0.2113565272441949	-0.20501299713589072
-0.21366655806283563	-0.2072998271134978
-0.2159745329744308	-0.20958458441791988
-0.21828042984994833	-0.2118672471831054
-0.22058422659112487	-0.21414779357416056
-0.2228859011307654	-0.2164262017876433
-0.2251854314330417	-0.21870245005185598
-0.2274827954937891	-0.22097651662713655
-0.22977797134080202	-0.22324837980614837
-0.23207093703412804	-0.22551801791416864
-0.23436167066636054	-0.2277854093093755
-0.23665015036292986	-0.23005053238313347
-0.23893635428239307	-0.23231336556027776
-0.2412202606167222	-0.23457388729939682
-0.24350184759159102	-0.23683207609311374
-0.2457810934666604	-0.23908791046836594
-0.24805797653586215	-0.24134136898668357
-0.25033247512768114	-0.24359243024446628
-0.25260456760543637	-0.24584107287325857
-0.25487423236756	-0.24808727554002372
-0.25714144784787524	-0.250331016947416
-0.2594061925158725	-0.2525722758340516
-0.261668444876984	-0.25481103097477786
-0.26392818347285685	-0.25704726118094107
-0.26618538688162474	-0.2592809453006526
-0.26844003371817765	-0.2615120622190537
-0.27069210263443033	-0.2637405908585785
-0.272941572319589	-0.26596651017921547
-0.27518842150041656	-0.2681897991787676
-0.27743262894149623	-0.2704104368931107
-0.27967417344549333	-0.2726284023964499
-0.2819130338534156	-0.27484367480157534
-0.284149189044872	-0.27705623326011536
-0.28638261793832964	-0.27926605696278867
-0.2886132994913692	-0.28147312513965456
-0.29084121270093877	-0.2836774170603618
-0.29306633660360576	-0.2858789120343956
-0.29528865027580736	-0.28807758941132305
-0.2975081328340993	-0.2902734285810371
-0.29972476343540305	-0.2924664089739985
-0.30193852127725085	-0.29465651006147653
-0.3041493855980296	-0.2968437113557876
-0.30635733567722295	-0.2990279924105326
-0.3085623508356513	-0.3012093328208323
-0.3107644104357105	-0.3033877122235612
-0.31296349388160877	-0.3055631102975797
-0.31515958061960153	-0.3077355067639645
-0.31735265013822517	-0.3099048813862373
-0.3195426819685284	-0.31207121397059184
-0.3217296556843024	-0.3142344843661194
-0.3239135509023088	-0.31639467246503217
-0.32609434728250625	-0.31855175820288545
-0.32827202452827503	-0.32070572155879756
-0.33044656238664005	-0.3228565425556685
-0.3326179406484919	-0.3250042012603966
-0.33478613914880645	-0.3271486777840936
-0.33695113776686214	-0.329289952282298
-0.3391129164264562	-0.3314280049551863
-0.34127145509611845	-0.3335628160477832
-0.3434267337893239	-0.3356943658501693
-0.34557873256470306	-0.33782263469768775
-0.3477274315262506	-0.33994760297114845
-0.3498728108235325	-0.3420692510970311
-0.3520148506518912	-0.3441875595476862
-0.3541535312526488	-0.3463025088415343
-0.3562888329133088	-0.3484140795432635
-0.35842073596775575	-0.3505222522640253
-0.3605492207964532	-0.3526270076616285
-0.3626742678266399	-0.3547283264407316
-0.3647958575325243	-0.35682618935303295
-0.3669139704354768	-0.35892057719745984
-0.3690285871042207	-0.36101147082035506
-0.37113968815502113	-0.36309885111566226
-0.37324725425187205	-0.3651826990251092
-0.3753512661066817	-0.3672629955383894
-0.37745170447945586	-0.369339721693342
-0.37954855017847977	-0.37141285857612966
-0.3816417840604978	-0.3734823873214149
-0.3837313870308916	-0.3755482891125347
-0.3858173400438563	-0.37761054518167286
-0.38789962410257484	-0.3796691368100312
-0.3899782202593906	-0.38172404532799875
-0.3920531096159782	-0.3837752521153187
-0.39412427332351246	-0.3858227386012545
-0.3961916925828354	-0.38786648626475323
-0.39825534864462153	-0.38990647663460787
-0.40031522280954174	-0.39194269128961745
-0.4023712964284244	-0.39397511185874545
-0.40442355090241566	-0.3960037200212766
-0.4064719676831372	-0.39802849750697167
-0.40851652827284274	-0.4000494260962207
-0.41055721422457214	-0.4020664876201942
-0.4125940071423043	-0.40407966396099293
-0.41462688868110786	-0.4060889370517956
-0.41665584054728994	-0.40809428887700494
-0.4186808444985437	-0.4100957014723919
-0.42070188234409356	-0.4120931569252382
-0.4227189359448386	-0.41408663737447704
-0.42473198721349464	-0.4160761250108323
-0.42674101811473397	-0.41806160207695536
-0.4287460106653236	-0.42004305086756094
-0.43074694693426163	-0.42202045372956054
-0.43274380904291193	-0.4239937930621945
-0.4347365791651367	-0.4259630513171622
-0.43672523952742776	-0.4279282109987506
-0.43870977240903564	-0.42988925466396083
-0.44069016014209705	-0.43184616492263317
-0.4426663851117605	-0.43379892443757034
-0.44463842975631024	-0.435747515924659
-0.44660627656728846	-0.4376919221529895
-0.44856990808961555	-0.439632125944974
-0.4505293069217088	-0.4415681101764625
-0.4524844557155991	-0.4434998577768581
-0.45443533717704615	-0.445427351729229
-0.45638193406565186	-0.4473505750704204
-0.45832422919497173	-0.44926951089116374
-0.4602622054326249	-0.45118414233618426
-0.46219584570040223	-0.4530944526043074
-0.46412513297437247	-0.455000424948563
-0.46605005028498725	-0.456902042676288
-0.46797058071718384	-0.4587992891492274
-0.46988670741048627	-0.46069214778363377
-0.47179841355910507	-0.46258060205036466
-0.4737056824120348	-0.46446463547497885
-0.47560849727315035	-0.4663442316378304
-0.47750684150130124	-0.46821937417416143
-0.47940069851040434	-0.47009004677419325
-0.4812900517695349	-0.4719562331832155
-0.4831748848030158	-0.47381791720167393
-0.4850551811905054	-0.47567508268525666
-0.4869309245670833	-0.47752771354497836
-0.4888020986233349	-0.4793757937472633
-0.4906686871054339	-0.48121930731402646
-0.4925306738152233	-0.4830582383227531
-0.4943880426102951	-0.4848925709065767
-0.4962407774040677	-0.4867222892543557
-0.49808886216586207	-0.48854737761074774
-0.49993228092097636	-0.4903678202762834
-0.5017710177507587	-0.4921836016074375
-0.5036050567926785	-0.4939947060166993
-0.5054343822403962	-0.4958011179726409
-0.5072589783438308	-0.4976028219999843
